version,event_type,body.lock.id,body.lock.type,body.lock.status,body.battery_status.low_battery,body.battery_status.remaining_battery,body.battery_status.charging,body.location.geo.lat,body.location.geo.lng,body.location.geo.speed,body.signalStrength,body.timestamp,body.connection_status,body.severity,body.request_id,body.channel,body.user.type,body.user.id,Timestamp,Topic
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721387401000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:40:04,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721387461000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:41:04,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721387522000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:42:05,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721387584000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:43:06,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721387644000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:44:07,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721387704000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:45:08,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387766000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:46:08,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721387826000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:47:09,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,27,1721387887000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:48:10,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721387948000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:49:11,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,27,1721388008000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:50:12,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,27,1721388069000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:51:12,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721388129000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:52:12,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,28,1721388190000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:53:12,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721388237000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:13,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721388271000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:34,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721386723000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721386756000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721386801000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387046000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387078000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387109000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387173000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387223000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387256000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387287000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387320000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387350000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387383000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387413000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387477000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721387527000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:54:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721388303000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:55:06,topic/1/client/860181068984092/subscribe
V:6.1.0,MOTION_DETECTED,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721388311000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:55:14,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721388333000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:55:36,topic/1/client/860181068984092/subscribe
V:6.1.0,MOTION_DETECTED,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721388360000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:56:03,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,23,1721388365000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:56:07,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721388395000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:56:38,topic/1/client/860181068984092/subscribe
V:6.1.0,MOTION_DETECTED,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,23,1721388401000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:56:44,topic/1/client/860181068984092/subscribe
V:6.1.0,MOTION_DETECTED,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721388415000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:56:58,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721388425000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:57:08,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721388455000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:57:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721388485000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:58:08,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721388516000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:58:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,28,1721388546000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:59:09,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,29,1721388576000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 16:59:39,topic/1/client/860181068984092/subscribe
V:6.1.0,NO_MOTION_DETECTED,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,27,1721388597000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:00:00,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,28,1721388660000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:01:17,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,28,1721388734000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:02:17,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721388781000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:03:17,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721388841000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:04:18,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721388975000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:06:19,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721389022000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:07:19,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721389082000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:08:19,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721389156000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:09:20,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721389217000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:10:20,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721389277000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:11:20,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,27,1721389337000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:12:21,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,27,1721389384000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:13:21,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721389458000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:14:21,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,29,1721389518000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:15:22,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,27,1721389579000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:16:22,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,27,1721389626000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:17:22,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,27,1721389685000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:18:22,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,27,1721389761000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:19:23,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721389821000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:20:23,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721389880000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:21:24,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721389941000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:22:24,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721389988000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:23:24,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721390061000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:24:25,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,24,1721390122000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:25:25,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,25,1721390182000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:26:25,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,27,1721390228000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:27:25,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,27,1721390303000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:28:26,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,90,False,0,0,0,26,1721390364000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:29:27,topic/1/client/860181068984092/subscribe
V:6.1.0,LOCK_CLOSED,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,24,1721390517000.0,ONLINE,HIGH,,MQTT,MQTT,860181068984092,2024-07-19 17:32:00,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,23,1721390523000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:32:06,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,24,1721390553000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:32:36,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,26,1721390583000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:33:06,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,23,1721390614000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:33:36,topic/1/client/860181068984092/subscribe
V:6.1.0,NO_MOTION_DETECTED,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,24,1721390644000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:34:07,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,23,1721390722000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:35:25,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,24,1721390783000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:36:26,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,25,1721390844000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:37:27,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721390904000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:38:27,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,26,1721390965000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:39:28,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721391036000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:40:39,topic/1/client/860181068984092/subscribe
V:6.1.0,LOCK_CLOSED,860181068984092,ELOCK,CLOSE,False,88,False,0,0,0,24,1721391869000.0,ONLINE,HIGH,,MQTT,MQTT,860181068984092,2024-07-19 17:54:32,topic/1/client/860181068984092/subscribe
V:6.1.0,NO_MOTION_DETECTED,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721390644000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721390649000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721390681000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721390727000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721390760000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721390790000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721390823000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721390854000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721390887000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721390917000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721390981000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721391040000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721391078000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721391117000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721391156000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,27,1721391194000000.0,OFFLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:38,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,88,False,0,0,0,27,1721391882000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:54:45,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,88,False,0,0,0,27,1721391912000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:55:15,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,88,False,0,0,0,25,1721391942000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:55:46,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,88,False,0,0,0,25,1721391973000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:56:16,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,88,False,0,0,0,23,1721392003000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:56:46,topic/1/client/860181068984092/subscribe
V:6.1.0,NO_MOTION_DETECTED,860181068984092,ELOCK,CLOSE,False,88,False,0,0,0,26,1721392022000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:57:05,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,88,False,0,0,0,26,1721392087000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:58:23,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,88,False,0,0,0,27,1721392161000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 17:59:24,topic/1/client/860181068984092/subscribe
V:6.1.0,PSM_DATA,860181068984092,ELOCK,CLOSE,False,88,False,0,0,0,25,1721392223000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 18:00:25,topic/1/client/860181068984092/subscribe
V:6.1.0,LOCK_CLOSED,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,24,1721392397000.0,ONLINE,HIGH,,MQTT,MQTT,860181068984092,2024-07-19 18:03:20,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,25,1721392403000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 18:03:26,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,23,1721392434000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 18:03:56,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,23,1721392464000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 18:04:26,topic/1/client/860181068984092/subscribe
V:6.1.0,NOTIFICATION,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,24,1721392494000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 18:04:57,topic/1/client/860181068984092/subscribe
V:6.1.0,NO_MOTION_DETECTED,860181068984092,ELOCK,CLOSE,False,89,False,0,0,0,25,1721392524000.0,ONLINE,LOW,,MQTT,MQTT,860181068984092,2024-07-19 18:05:27,topic/1/client/860181068984092/subscribe
